MSOA21CD,provider_code,provider_name
E02003777,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003778,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003780,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003781,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003784,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003785,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003786,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003787,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003788,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003789,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003790,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003791,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003792,RGT,Cambridge University Hospitals NHS Foundation Trust
E02003793,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004446,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004591,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004592,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004593,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004594,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004909,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004910,RGT,Cambridge University Hospitals NHS Foundation Trust
E02006284,RGT,Cambridge University Hospitals NHS Foundation Trust
E02006285,RGT,Cambridge University Hospitals NHS Foundation Trust
E02006873,RGT,Cambridge University Hospitals NHS Foundation Trust
E02006874,RGT,Cambridge University Hospitals NHS Foundation Trust
E02007085,RGT,Cambridge University Hospitals NHS Foundation Trust
E02007086,RGT,Cambridge University Hospitals NHS Foundation Trust
E02007087,RGT,Cambridge University Hospitals NHS Foundation Trust
E02004269,RH5,Somerset NHS Foundation Trust
E02004270,RH5,Somerset NHS Foundation Trust
E02006051,RH5,Somerset NHS Foundation Trust
E02006054,RH5,Somerset NHS Foundation Trust
E02006057,RH5,Somerset NHS Foundation Trust
E02006058,RH5,Somerset NHS Foundation Trust
E02006059,RH5,Somerset NHS Foundation Trust
E02006060,RH5,Somerset NHS Foundation Trust
E02006062,RH5,Somerset NHS Foundation Trust
E02006063,RH5,Somerset NHS Foundation Trust
E02006064,RH5,Somerset NHS Foundation Trust
E02006065,RH5,Somerset NHS Foundation Trust
E02006066,RH5,Somerset NHS Foundation Trust
E02006067,RH5,Somerset NHS Foundation Trust
E02006068,RH5,Somerset NHS Foundation Trust
E02006069,RH5,Somerset NHS Foundation Trust
E02006070,RH5,Somerset NHS Foundation Trust
E02006071,RH5,Somerset NHS Foundation Trust
E02006072,RH5,Somerset NHS Foundation Trust
E02006073,RH5,Somerset NHS Foundation Trust
E02006074,RH5,Somerset NHS Foundation Trust
E02006075,RH5,Somerset NHS Foundation Trust
E02006076,RH5,Somerset NHS Foundation Trust
E02006077,RH5,Somerset NHS Foundation Trust
E02006078,RH5,Somerset NHS Foundation Trust
E02006079,RH5,Somerset NHS Foundation Trust
E02006080,RH5,Somerset NHS Foundation Trust
E02006081,RH5,Somerset NHS Foundation Trust
E02006082,RH5,Somerset NHS Foundation Trust
E02006083,RH5,Somerset NHS Foundation Trust
E02006084,RH5,Somerset NHS Foundation Trust
E02006085,RH5,Somerset NHS Foundation Trust
E02006086,RH5,Somerset NHS Foundation Trust
E02006087,RH5,Somerset NHS Foundation Trust
E02006088,RH5,Somerset NHS Foundation Trust
E02006089,RH5,Somerset NHS Foundation Trust
E02006090,RH5,Somerset NHS Foundation Trust
E02006091,RH5,Somerset NHS Foundation Trust
E02006092,RH5,Somerset NHS Foundation Trust
E02006093,RH5,Somerset NHS Foundation Trust
E02006094,RH5,Somerset NHS Foundation Trust
E02006095,RH5,Somerset NHS Foundation Trust
E02006096,RH5,Somerset NHS Foundation Trust
E02006097,RH5,Somerset NHS Foundation Trust
E02006098,RH5,Somerset NHS Foundation Trust
E02006099,RH5,Somerset NHS Foundation Trust
E02006100,RH5,Somerset NHS Foundation Trust
E02006101,RH5,Somerset NHS Foundation Trust
E02006102,RH5,Somerset NHS Foundation Trust
E02006103,RH5,Somerset NHS Foundation Trust
E02006104,RH5,Somerset NHS Foundation Trust
E02006105,RH5,Somerset NHS Foundation Trust
E02006106,RH5,Somerset NHS Foundation Trust
E02006107,RH5,Somerset NHS Foundation Trust
E02006108,RH5,Somerset NHS Foundation Trust
E02006109,RH5,Somerset NHS Foundation Trust
E02006110,RH5,Somerset NHS Foundation Trust
E02006111,RH5,Somerset NHS Foundation Trust
E02006112,RH5,Somerset NHS Foundation Trust
E02006113,RH5,Somerset NHS Foundation Trust
E02006114,RH5,Somerset NHS Foundation Trust
E02006115,RH5,Somerset NHS Foundation Trust
E02006116,RH5,Somerset NHS Foundation Trust
E02006117,RH5,Somerset NHS Foundation Trust
E02003931,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02003932,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004129,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004130,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004131,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004132,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004133,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004135,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004136,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004137,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004138,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004139,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004140,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004141,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004142,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004143,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004144,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004145,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004146,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004147,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004148,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004149,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004150,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004151,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004152,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004153,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004154,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004155,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004156,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004157,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004158,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004159,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004160,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004161,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004162,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004163,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004164,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004165,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004166,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004167,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004168,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004169,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004170,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004171,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004172,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004173,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004174,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004175,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004176,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004177,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004178,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004179,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004180,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004181,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004182,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004183,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004184,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004185,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004186,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004187,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004188,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004201,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004202,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004203,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004205,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004220,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004221,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004222,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004223,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004224,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004225,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004226,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004227,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004228,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004229,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004230,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02004231,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02007027,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02007028,RH8,Royal Devon University Healthcare NHS Foundation Trust
E02003549,RHM,University Hospital Southampton NHS Foundation Trust
E02003550,RHM,University Hospital Southampton NHS Foundation Trust
E02003551,RHM,University Hospital Southampton NHS Foundation Trust
E02003552,RHM,University Hospital Southampton NHS Foundation Trust
E02003553,RHM,University Hospital Southampton NHS Foundation Trust
E02003554,RHM,University Hospital Southampton NHS Foundation Trust
E02003555,RHM,University Hospital Southampton NHS Foundation Trust
E02003556,RHM,University Hospital Southampton NHS Foundation Trust
E02003557,RHM,University Hospital Southampton NHS Foundation Trust
E02003558,RHM,University Hospital Southampton NHS Foundation Trust
E02003559,RHM,University Hospital Southampton NHS Foundation Trust
E02003560,RHM,University Hospital Southampton NHS Foundation Trust
E02003561,RHM,University Hospital Southampton NHS Foundation Trust
E02003562,RHM,University Hospital Southampton NHS Foundation Trust
E02003563,RHM,University Hospital Southampton NHS Foundation Trust
E02003564,RHM,University Hospital Southampton NHS Foundation Trust
E02003565,RHM,University Hospital Southampton NHS Foundation Trust
E02003566,RHM,University Hospital Southampton NHS Foundation Trust
E02003567,RHM,University Hospital Southampton NHS Foundation Trust
E02003568,RHM,University Hospital Southampton NHS Foundation Trust
E02003569,RHM,University Hospital Southampton NHS Foundation Trust
E02003570,RHM,University Hospital Southampton NHS Foundation Trust
E02003571,RHM,University Hospital Southampton NHS Foundation Trust
E02003572,RHM,University Hospital Southampton NHS Foundation Trust
E02003573,RHM,University Hospital Southampton NHS Foundation Trust
E02003574,RHM,University Hospital Southampton NHS Foundation Trust
E02003575,RHM,University Hospital Southampton NHS Foundation Trust
E02003576,RHM,University Hospital Southampton NHS Foundation Trust
E02003578,RHM,University Hospital Southampton NHS Foundation Trust
E02003579,RHM,University Hospital Southampton NHS Foundation Trust
E02003580,RHM,University Hospital Southampton NHS Foundation Trust
E02004720,RHM,University Hospital Southampton NHS Foundation Trust
E02004721,RHM,University Hospital Southampton NHS Foundation Trust
E02004722,RHM,University Hospital Southampton NHS Foundation Trust
E02004723,RHM,University Hospital Southampton NHS Foundation Trust
E02004724,RHM,University Hospital Southampton NHS Foundation Trust
E02004725,RHM,University Hospital Southampton NHS Foundation Trust
E02004726,RHM,University Hospital Southampton NHS Foundation Trust
E02004780,RHM,University Hospital Southampton NHS Foundation Trust
E02004781,RHM,University Hospital Southampton NHS Foundation Trust
E02004782,RHM,University Hospital Southampton NHS Foundation Trust
E02004783,RHM,University Hospital Southampton NHS Foundation Trust
E02004784,RHM,University Hospital Southampton NHS Foundation Trust
E02004785,RHM,University Hospital Southampton NHS Foundation Trust
E02004786,RHM,University Hospital Southampton NHS Foundation Trust
E02004787,RHM,University Hospital Southampton NHS Foundation Trust
E02004789,RHM,University Hospital Southampton NHS Foundation Trust
E02004791,RHM,University Hospital Southampton NHS Foundation Trust
E02004792,RHM,University Hospital Southampton NHS Foundation Trust
E02004793,RHM,University Hospital Southampton NHS Foundation Trust
E02004795,RHM,University Hospital Southampton NHS Foundation Trust
E02004796,RHM,University Hospital Southampton NHS Foundation Trust
E02004797,RHM,University Hospital Southampton NHS Foundation Trust
E02004798,RHM,University Hospital Southampton NHS Foundation Trust
E02004799,RHM,University Hospital Southampton NHS Foundation Trust
E02004801,RHM,University Hospital Southampton NHS Foundation Trust
E02004823,RHM,University Hospital Southampton NHS Foundation Trust
E02004824,RHM,University Hospital Southampton NHS Foundation Trust
E02004825,RHM,University Hospital Southampton NHS Foundation Trust
E02004826,RHM,University Hospital Southampton NHS Foundation Trust
E02004828,RHM,University Hospital Southampton NHS Foundation Trust
E02007074,RHM,University Hospital Southampton NHS Foundation Trust
E02007075,RHM,University Hospital Southampton NHS Foundation Trust
E02001611,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001612,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001613,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001614,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001615,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001616,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001617,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001618,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001619,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001620,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001621,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001622,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001623,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001624,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001625,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001626,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001627,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001628,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001629,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001630,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001631,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001632,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001633,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001634,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001635,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001636,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001637,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001638,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001639,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001640,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001642,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001643,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001646,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001647,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
E02001648,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust
